ts,source,target,product,weight
188,117,116,157,6.0
188,62,57,140,76.0
188,40,30,131,11948.0
188,62,79,147,9.0
188,74,82,153,9.0
188,14,68,124,245.0
188,32,49,124,2870.0
188,0,4,122,26368.0
188,69,78,148,143.0
188,57,108,147,46.0
188,7,30,133,17268.0
188,33,40,132,36.0
188,38,92,143,890.0
188,23,28,119,1038.0
188,53,62,140,4441.0
188,38,87,143,218.0
188,33,33,132,6.0
188,37,54,139,1112.0
188,23,37,121,105287.0
188,61,74,140,617.0
188,106,106,161,44.0
188,73,118,147,2.0
188,54,92,153,3.0
188,23,44,122,2688.0
188,43,47,132,122.0
188,6,65,131,8224.0
188,41,69,139,3421.0
188,93,75,144,104.0
188,23,26,119,954.0
188,19,43,122,132.0
188,57,73,148,546.0
188,37,41,133,79744.0
188,62,81,144,33.0
188,47,40,131,24.0
188,92,92,145,8.0
188,41,86,139,224.0
188,23,28,120,1038.0
188,57,104,147,32.0
188,35,68,137,555.0
188,73,103,161,116.0
188,20,32,123,24176.0
188,41,54,139,40.0
188,45,86,142,1012.0
188,14,39,123,3832.0
188,10,47,121,39672.0
188,52,55,143,104.0
188,35,62,137,5031.0
188,86,90,151,32.0
188,17,41,131,9534.0
188,4,35,120,3669.0
188,1,64,126,4308.0
188,62,101,144,2.0
188,55,108,145,36.0
188,74,104,145,4.0
188,14,14,123,1024.0
188,37,69,135,168.0
188,45,66,126,1328.0
188,35,55,137,196.0
188,47,47,131,29.0
188,23,6,121,31448.0
188,27,57,133,5802.0
188,23,23,122,23944.0
188,91,98,144,12.0
188,16,68,125,32.0
188,105,110,159,9.0
188,52,78,146,42.0
188,45,50,142,32.0
188,93,82,144,24.0
188,62,111,147,416.0
188,37,59,133,724.0
188,32,87,138,88.0
188,3,65,133,16664.0
188,23,3,121,118909.0
188,74,105,162,11.0
188,59,51,142,240.0
188,54,102,153,6.0
188,4,26,122,318.0
188,62,55,140,708.0
188,4,0,119,3218.0
188,62,101,148,29.0
188,41,52,139,1768.0
188,17,26,127,2.0
188,74,108,153,14.0
188,24,57,143,877.0
188,33,60,132,6.0
188,54,74,153,117.0
188,69,102,144,111.0
188,39,54,138,24.0
188,53,74,140,1957.0
188,59,53,142,240.0
188,3,37,133,11216.0
188,32,39,124,48.0
188,41,62,139,9498.0
188,62,115,147,312.0
188,65,57,143,931.0
188,38,67,143,80.0
188,66,74,142,212.0
188,41,74,139,70.0
188,4,31,119,1080.0
188,27,59,133,3080.0
188,62,73,147,632.0
188,38,59,143,316.0
188,41,58,139,240.0
188,37,92,139,1920.0
188,29,66,131,2152.0
188,62,92,140,21.0
188,30,51,143,104.0
188,39,42,129,456.0
188,38,78,139,128.0
188,40,38,131,29673.0
188,35,54,137,1849.0
188,73,85,148,78.0
188,25,24,133,128.0
188,25,70,124,60.0
188,8,30,126,10752.0
188,23,14,120,768.0
188,38,86,139,8.0
188,38,64,139,282.0
188,30,66,143,192.0
188,23,47,119,29754.0
188,33,64,132,54.0
188,111,116,156,18.0
188,27,54,137,330.0
188,59,78,142,228.0
188,47,33,131,9.0
188,62,106,148,91.0
188,16,39,128,416.0
188,27,69,137,224.0
188,4,27,120,19772.0
188,11,56,129,384.0
188,4,31,122,2304.0
188,20,25,123,16316.0
188,31,93,141,36.0
188,65,105,151,72.0
188,24,51,143,248.0
188,105,113,159,12.0
188,23,39,120,2226.0
188,8,38,126,17241.0
188,73,106,148,48.0
188,54,98,147,8.0
188,74,87,152,52.0
188,55,90,147,35.0
188,7,70,133,878.0
188,62,113,144,48.0
188,3,2,120,35728.0
188,47,24,131,1992.0
188,73,114,161,2.0
188,74,74,150,37.0
188,27,30,133,4884.0
188,0,10,119,150.0
188,69,81,144,9.0
188,23,6,119,11604.0
189,4,5,119,16.0
189,0,64,130,1874.0
189,24,55,143,272.0
189,62,117,148,24.0
189,14,39,124,144.0
189,38,85,143,5598.0
189,43,40,132,16.0
189,35,61,124,1223.0
189,62,99,147,33.0
189,64,64,143,164.0
189,23,14,120,4032.0
189,37,68,139,126.0
189,28,68,124,346.0
189,73,118,152,68.0
189,70,92,137,84.0
189,109,114,159,9.0
189,85,101,157,2.0
189,92,80,147,6.0
189,64,57,143,1150.0
189,49,71,140,963.0
189,65,105,151,150.0
189,26,63,131,6.0
189,24,51,143,126.0
189,65,73,143,2164.0
189,93,75,144,78.0
189,6,52,131,8472.0
189,16,44,119,996.0
189,98,110,163,5.0
189,2,64,126,4626.0
189,86,76,151,12.0
189,45,62,142,940.0
189,73,109,148,24.0
189,4,30,130,570.0
189,4,27,120,11460.0
189,66,86,142,96.0
189,57,86,148,2.0
189,41,93,135,72.0
189,74,102,153,50.0
189,30,66,143,498.0
189,74,108,145,16.0
189,41,53,143,28.0
189,92,117,156,17.0
189,74,118,156,256.0
189,115,110,161,8.0
189,41,62,139,5129.0
189,103,117,156,18.0
189,62,92,147,52.0
189,74,117,150,24.0
189,68,83,137,36.0
189,37,69,135,120.0
189,106,96,161,100.0
189,8,53,126,4086.0
189,74,73,153,95.0
189,74,73,150,84.0
189,23,8,121,78832.0
189,41,72,139,154.0
189,33,63,132,28.0
189,85,117,157,18.0
189,30,72,143,74.0
189,87,97,145,8.0
189,74,104,153,19.0
189,14,35,123,1288.0
189,74,107,162,44.0
189,23,36,119,40.0
189,90,100,163,8.0
189,57,117,148,30.0
189,16,4,122,31320.0
189,66,101,146,16.0
189,74,96,156,179.0
189,38,92,143,950.0
189,2,41,126,3798.0
189,23,23,122,24444.0
189,20,31,123,1104.0
189,45,72,142,328.0
189,62,101,148,7.0
189,43,64,127,4.0
189,3,27,133,5663.0
189,74,82,153,11.0
189,38,74,139,74.0
189,35,57,137,76.0
189,29,24,131,7388.0
189,73,107,161,52.0
189,47,45,131,16952.0
189,0,45,130,1344.0
189,55,96,147,144.0
189,113,101,163,7.0
189,41,86,139,546.0
189,51,99,151,12.0
189,103,96,156,7.0
189,96,112,161,20.0
189,19,38,130,3004.0
189,66,74,142,88.0
189,64,62,143,5621.0
189,92,99,147,16.0
189,18,42,123,192.0
189,87,111,153,68.0
189,13,17,122,29.0
189,74,107,156,144.0
189,4,42,119,288.0
189,44,35,128,672.0
189,20,32,123,16840.0
189,7,30,133,4216.0
189,83,116,159,10.0
189,43,64,132,12.0
189,62,82,147,112.0
189,2,24,126,450.0
189,54,111,152,24.0
189,24,59,143,100.0
189,96,114,161,8.0
189,49,69,140,504.0
189,36,63,132,2.0
189,78,117,149,94.0
189,69,78,148,205.0
189,41,52,139,910.0
189,4,23,119,6787.0
189,72,105,151,54.0
189,113,112,163,17.0
189,62,87,140,582.0
189,47,52,131,1472.0
189,111,100,161,2.0
189,37,54,139,2756.0
189,4,31,119,1656.0
189,73,83,148,7.0
189,56,55,138,128.0
189,70,55,137,35.0
189,64,65,143,852.0
189,47,47,131,39.0
189,76,95,160,28.0
189,47,63,131,3.0
189,10,24,130,150.0
189,1,24,126,450.0
189,92,106,156,3.0
189,106,105,162,10.0
189,23,66,130,998.0
189,41,64,143,3002.0
189,32,32,124,112.0
189,113,113,163,8.0
189,23,37,120,22968.0
189,69,74,148,42.0
189,35,71,137,426.0
189,62,102,147,43.0
189,51,86,151,16.0
189,52,78,146,290.0
189,32,27,124,1509.0
189,62,74,140,503.0
189,23,6,121,44140.0
189,23,29,121,64628.0
189,73,118,147,6.0
189,92,118,147,16.0
189,35,87,137,170.0
189,16,40,122,3754.0
189,66,52,142,740.0
189,57,106,147,176.0
189,69,115,148,30.0
189,84,81,144,3.0
189,85,86,146,76.0
189,62,115,147,1072.0
189,92,82,147,16.0
189,51,75,151,220.0
189,65,76,151,12.0
189,42,39,129,216.0
189,16,68,125,132.0
189,3,61,133,5181.0
189,101,101,159,29.0
189,16,16,119,864.0
189,27,64,133,21944.0
189,57,57,140,907.0
189,55,90,147,20.0
189,74,74,153,511.0
189,83,110,159,18.0
189,86,110,160,10.0
189,27,38,133,51164.0
189,33,64,132,34.0
189,0,9,119,32.0
189,23,3,121,28555.0
189,51,83,151,18.0
189,62,85,148,12.0
189,1,65,126,2232.0
189,1,58,126,96.0
189,4,23,121,676.0
189,35,68,137,231.0
189,101,112,159,33.0
189,68,97,144,54.0
189,23,35,130,768.0
189,85,75,146,180.0
189,109,105,159,11.0
189,23,68,130,88.0
189,45,59,142,1160.0
189,23,36,121,20.0
189,62,105,148,7.0
189,111,106,161,32.0
189,23,43,119,48.0
189,85,116,157,32.0
189,17,41,131,9552.0
189,17,40,127,2.0
189,41,69,139,1448.0
189,111,106,156,15.0
189,25,35,124,3791.0
189,41,67,143,8.0
189,54,74,152,752.0
189,31,42,128,576.0
189,17,26,131,10.0
189,106,103,161,8.0
189,23,23,120,676.0
189,73,103,156,28.0
189,62,74,148,11.0
189,25,66,133,2952.0
189,35,91,141,78.0
189,105,117,159,5.0
189,8,45,126,5252.0
189,74,106,156,78.0
189,27,54,133,1059.0
189,68,83,141,80.0
189,68,108,144,39.0
189,23,47,121,81412.0
189,27,57,133,7425.0
189,117,117,157,2.0
189,39,62,124,394.0
189,92,113,147,16.0
189,37,68,135,216.0
189,65,62,135,580.0
189,96,118,156,16.0
189,69,102,144,42.0
189,23,34,121,672.0
189,38,69,143,453.0
189,62,79,147,26.0
189,4,19,119,6.0
189,74,74,150,47.0
189,45,85,142,960.0
189,6,29,131,3.0
189,49,73,140,2512.0
189,57,105,148,13.0
189,111,116,156,3.0
189,23,37,130,568.0
189,105,110,159,13.0
189,45,52,126,2901.0
189,96,116,161,16.0
189,38,67,143,106.0
189,4,0,119,2768.0
189,1,64,126,10050.0
189,39,54,138,24.0
189,64,62,139,2633.0
189,65,86,151,44.0
189,40,38,131,26790.0
189,25,53,133,6906.0
189,65,74,143,1104.0
189,19,43,122,30.0
189,85,76,146,28.0
189,111,117,161,24.0
189,74,81,153,53.0
189,41,73,143,524.0
189,23,19,122,24.0
189,41,57,139,4388.0
189,3,2,121,9480.0
189,37,91,139,87.0
189,26,37,131,312.0
189,92,102,147,14.0
189,70,68,137,99.0
189,68,68,137,141.0
189,23,67,130,2.0
189,23,37,121,74351.0
189,83,98,144,92.0
189,66,86,146,40.0
189,68,91,137,24.0
189,35,54,137,1017.0
189,74,111,156,211.0
189,35,62,137,2268.0
189,23,29,119,34515.0
189,30,69,143,2301.0
189,41,59,139,480.0
189,54,97,147,24.0
189,92,106,147,112.0
189,16,32,128,736.0
189,57,107,148,16.0
189,75,100,160,14.0
189,4,8,120,38976.0
189,30,54,143,606.0
189,45,66,142,218.0
189,45,62,126,1182.0
189,42,74,138,152.0
189,45,51,142,508.0
189,69,113,144,60.0
189,3,37,133,5592.0
189,74,118,145,6.0
189,8,30,126,8049.0
189,53,57,140,2204.0
189,57,73,148,792.0
189,23,26,119,4377.0
189,73,103,161,48.0
189,49,57,140,304.0
189,47,64,131,29244.0
189,23,65,130,2199.0
189,86,113,151,40.0
189,47,24,131,2584.0
189,23,16,121,904.0
189,38,78,143,1278.0
189,4,4,119,7830.0
189,19,40,130,6.0
189,78,110,157,20.0
189,74,105,162,1.0
189,23,36,122,20.0
189,87,87,153,18.0
189,23,33,121,180.0
189,8,38,126,12114.0
189,35,93,141,16.0
189,59,78,142,598.0
189,96,111,156,9.0
189,109,106,159,20.0
189,106,110,161,2.0
189,40,29,131,3.0
189,74,108,153,6.0
189,55,111,147,128.0
189,68,69,137,29.0
189,92,97,147,43.0
189,66,94,146,8.0
189,35,69,141,18.0
189,3,17,121,80.0
189,69,117,148,60.0
189,76,113,160,2.0
189,73,114,161,4.0
189,57,108,147,40.0
189,23,25,121,24286.0
189,23,33,122,72.0
189,85,85,146,652.0
189,4,63,130,4.0
189,65,93,139,54.0
189,4,45,121,69672.0
189,11,68,128,88.0
189,23,25,120,31043.0
189,29,66,131,5868.0
189,35,92,137,637.0
189,27,69,137,754.0
189,40,40,131,8.0
189,29,47,127,2.0
189,74,92,153,9.0
189,4,58,130,58.0
189,1,52,126,1713.0
189,37,68,133,3018.0
189,92,107,156,58.0
189,35,83,135,128.0
189,41,59,143,64.0
189,43,29,132,20.0
189,3,1,121,20136.0
189,96,104,161,16.0
189,74,103,153,41.0
189,105,106,159,7.0
189,8,61,126,5181.0
189,106,106,161,20.0
189,45,65,126,2871.0
189,23,12,121,1232.0
189,23,25,119,9981.0
189,92,103,147,16.0
189,3,64,133,13188.0
189,3,49,133,25494.0
189,70,54,137,942.0
189,3,52,133,9200.0
189,115,117,161,96.0
189,23,14,119,4032.0
189,41,86,143,1120.0
189,11,56,129,168.0
189,27,59,133,438.0
189,27,73,137,3364.0
189,62,81,147,78.0
189,38,59,143,644.0
189,92,73,147,200.0
189,41,74,143,408.0
189,73,116,161,8.0
189,4,32,119,12630.0
189,111,118,161,60.0
189,73,113,161,4.0
189,27,37,133,2880.0
189,35,91,137,87.0
189,36,40,132,8.0
189,47,58,131,1056.0
189,27,83,137,183.0
189,27,55,137,199.0
189,27,84,137,144.0
189,36,64,132,16.0
189,4,47,130,6.0
189,85,105,157,2.0
189,36,33,132,6.0
189,109,112,159,8.0
189,14,14,123,5376.0
189,92,103,156,4.0
189,37,52,133,2300.0
189,55,113,147,30.0
189,41,52,143,8692.0
189,29,63,131,3.0
189,92,92,145,8.0
189,3,35,133,9576.0
189,23,16,122,3456.0
189,92,108,147,14.0
189,33,40,132,28.0
189,4,41,130,5946.0
189,57,54,140,1027.0
189,49,54,140,1332.0
189,37,71,139,150.0
189,14,56,124,112.0
189,96,103,161,48.0
189,64,64,139,54.0
189,19,47,122,10460.0
189,13,26,122,1459.0
189,23,68,125,48.0
189,45,49,126,13269.0
189,52,89,146,16.0
189,41,71,135,72.0
189,3,32,120,12630.0
189,52,76,146,28.0
189,57,109,148,14.0
189,40,30,131,22280.0
189,92,104,147,4.0
189,27,71,137,12.0
189,49,62,140,8125.0
189,75,112,160,6.0
189,57,111,148,258.0
189,87,102,153,18.0
189,23,59,130,308.0
189,41,88,143,478.0
189,47,33,131,9.0
189,59,62,142,172.0
189,23,0,122,11072.0
189,59,78,149,122.0
189,41,71,139,1424.0
189,27,45,133,5404.0
189,74,104,145,2.0
189,47,40,131,26.0
189,7,61,133,3669.0
189,39,53,124,348.0
189,35,74,137,1632.0
189,93,113,144,68.0
189,37,45,133,2584.0
189,74,103,162,20.0
189,19,6,122,4139.0
189,62,116,148,12.0
189,62,88,148,5.0
189,16,5,122,8.0
189,2,58,126,58.0
189,23,5,121,8.0
189,73,115,148,4.0
189,0,39,119,7419.0
189,41,68,139,471.0
189,74,81,145,4.0
189,3,24,133,9844.0
189,4,35,120,966.0
189,37,83,139,63.0
189,101,95,159,3.0
189,92,92,147,10.0
189,78,106,157,48.0
189,68,87,137,326.0
189,27,93,137,138.0
189,33,60,132,20.0
189,64,86,143,88.0
189,83,106,159,7.0
189,84,97,144,9.0
189,73,74,152,3660.0
189,85,85,149,48.0
189,87,82,145,8.0
189,4,26,121,5836.0
189,45,65,142,984.0
189,64,78,139,136.0
189,3,65,133,38500.0
189,38,57,143,799.0
189,85,117,146,12.0
189,41,78,143,90.0
189,13,9,122,128.0
189,62,73,147,2192.0
189,37,49,133,6369.0
189,90,114,163,12.0
189,76,114,160,6.0
189,4,40,119,11262.0
189,43,67,127,2.0
189,37,73,139,252.0
189,115,95,161,6.0
189,53,71,140,335.0
189,25,62,133,7617.0
189,96,111,161,4.0
189,32,49,124,4423.0
189,23,43,121,30.0
189,31,32,129,168.0
189,20,25,123,13308.0
189,59,52,142,2470.0
189,16,33,119,144.0
189,109,100,159,3.0
189,109,95,159,18.0
189,73,104,161,12.0
189,57,106,148,16.0
189,92,96,147,8.0
189,23,44,122,3984.0
189,67,90,151,40.0
189,4,3,121,15742.0
189,87,82,153,5.0
189,33,33,132,8.0
189,85,112,157,16.0
189,41,92,139,96.0
189,4,35,119,966.0
189,45,86,142,924.0
189,96,118,161,20.0
189,106,116,162,10.0
189,23,39,120,6627.0
189,68,57,137,1176.0
189,23,17,119,51.0
189,103,104,156,28.0
189,23,27,121,46700.0
189,7,3,120,15742.0
189,106,117,162,34.0
189,27,62,133,1848.0
189,66,117,146,236.0
189,17,26,127,2.0
189,23,47,119,31380.0
189,74,117,156,138.0
189,62,92,140,1847.0
189,23,29,122,11505.0
189,3,8,121,38976.0
189,37,41,133,89592.0
189,8,57,126,6900.0
189,44,31,125,148.0
189,45,57,142,324.0
189,65,71,139,502.0
189,62,55,140,1224.0
189,87,103,145,6.0
189,92,90,147,2.0
189,35,62,141,284.0
189,85,89,146,32.0
189,33,67,132,8.0
189,96,96,161,36.0
189,52,57,143,1520.0
189,14,39,123,9364.0
189,75,113,160,12.0
189,23,23,121,48.0
189,43,67,132,4.0
189,75,114,160,14.0
189,54,54,140,299.0
189,57,85,148,30.0
189,3,40,121,15016.0
189,25,58,133,204.0
189,62,106,148,67.0
189,37,59,133,1424.0
189,73,74,150,8.0
189,96,100,161,4.0
189,23,6,119,12417.0
189,74,106,150,18.0
189,32,87,138,48.0
189,7,38,133,10264.0
189,25,42,124,288.0
189,38,73,139,2804.0
189,33,26,132,52.0
189,41,71,143,2500.0
189,85,116,149,78.0
189,27,70,133,1069.0
189,4,26,130,8.0
189,59,85,142,58.0
189,48,31,125,16.0
189,38,55,139,434.0
189,38,65,139,196.0
189,37,51,139,254.0
189,3,2,120,9480.0
189,23,52,130,967.0
189,59,64,142,1264.0
189,85,116,146,32.0
189,17,65,131,15387.0
189,73,111,161,32.0
189,54,102,145,6.0
189,57,104,147,14.0
189,70,73,137,822.0
189,66,62,142,336.0
189,65,98,151,28.0
189,43,47,132,82.0
189,38,87,143,522.0
189,7,1,120,20136.0
189,62,111,147,1008.0
189,23,45,120,69672.0
189,39,42,129,432.0
189,70,71,137,1435.0
189,64,71,143,352.0
189,68,99,144,92.0
189,76,112,160,6.0
189,53,74,140,4662.0
189,45,74,142,288.0
190,16,23,119,5841.0
190,25,30,133,1964.0
190,38,73,139,936.0
190,62,88,148,6.0
190,73,92,152,60.0
190,90,114,163,12.0
190,54,118,152,232.0
190,74,106,150,14.0
190,73,117,162,45.0
190,78,101,146,8.0
190,73,104,161,52.0
190,16,44,119,728.0
190,32,27,124,441.0
190,68,99,144,60.0
190,38,65,143,94.0
190,57,88,148,5.0
190,65,64,143,176.0
190,86,101,160,8.0
190,53,74,140,1094.0
190,76,95,160,10.0
190,85,105,157,26.0
190,62,102,147,27.0
190,49,54,140,521.0
190,73,74,153,131.0
190,113,112,163,12.0
190,41,86,139,104.0
190,73,113,161,20.0
190,23,43,119,88.0
190,98,110,163,6.0
190,45,49,126,10203.0
190,23,45,120,30156.0
190,64,75,151,52.0
190,55,82,145,12.0
190,59,78,149,432.0
190,38,87,143,1152.0
190,54,98,147,3.0
190,23,25,120,30340.0
190,3,37,133,3144.0
190,64,64,139,126.0
190,30,71,143,360.0
190,23,3,121,12569.0
190,69,74,148,33.0
190,52,117,146,18.0
190,75,100,160,14.0
190,41,69,139,698.0
190,45,62,126,966.0
190,3,17,121,59636.0
190,31,68,141,8.0
190,106,96,161,32.0
190,70,55,137,71.0
190,17,26,127,4.0
190,27,59,133,1440.0
190,117,105,157,2.0
190,115,116,161,20.0
190,117,101,157,4.0
190,74,73,150,42.0
190,27,69,137,458.0
190,74,87,152,80.0
190,30,54,143,916.0
190,23,37,130,708.0
190,71,106,147,192.0
190,68,93,137,72.0
190,38,55,143,44.0
190,72,76,151,8.0
190,23,67,130,2.0
190,7,42,120,1392.0
190,62,80,144,16.0
190,53,57,140,268.0
190,71,108,147,13.0
190,25,35,124,2817.0
190,24,55,143,136.0
190,23,23,120,792.0
190,74,92,153,8.0
190,35,91,137,225.0
190,2,41,126,1098.0
190,23,68,125,120.0
190,38,85,143,8748.0
190,111,106,161,12.0
190,74,107,156,233.0
190,39,53,124,2033.0
190,85,112,157,4.0
190,64,113,151,56.0
190,91,86,144,4.0
190,3,5,121,8.0
190,23,43,121,62.0
190,74,103,153,53.0
190,83,102,144,9.0
190,65,105,151,189.0
190,38,59,143,656.0
190,71,73,147,600.0
190,62,79,144,24.0
190,23,14,120,924.0
190,39,54,138,72.0
190,19,63,130,6.0
190,75,112,160,34.0
190,41,52,139,1160.0
190,32,87,138,56.0
190,74,118,145,8.0
190,70,69,137,33.0
190,117,110,157,10.0
190,68,97,144,36.0
190,57,96,148,14.0
190,0,21,121,48348.0
190,85,117,157,22.0
190,73,96,152,80.0
190,106,118,162,24.0
190,62,105,148,52.0
190,71,74,150,25.0
190,92,92,152,140.0
190,45,66,126,614.0
190,65,98,151,152.0
190,74,74,150,57.0
190,16,35,125,904.0
190,74,106,156,60.0
190,69,83,148,9.0
190,16,47,122,9456.0
190,47,40,131,2.0
190,105,117,159,11.0
190,33,26,132,20.0
190,64,91,151,27.0
190,85,85,146,1146.0
190,74,108,145,10.0
190,31,32,129,552.0
190,115,117,161,188.0
190,62,92,140,80.0
190,105,113,159,30.0
190,23,8,121,20540.0
190,36,26,132,4.0
190,68,83,137,48.0
190,3,1,121,14848.0
190,74,73,153,29.0
190,78,110,157,14.0
190,74,81,153,13.0
190,57,83,148,22.0
190,73,118,147,4.0
190,78,78,146,96.0
190,59,64,142,812.0
190,39,42,124,176.0
190,5,67,132,4.0
190,78,117,149,138.0
190,62,101,148,38.0
190,117,106,157,4.0
190,33,60,132,12.0
190,30,69,143,2419.0
190,31,83,141,32.0
190,6,52,131,11020.0
190,70,62,137,739.0
190,20,32,123,23036.0
190,51,75,151,32.0
190,29,66,131,6568.0
190,23,25,119,11319.0
190,65,85,143,472.0
190,62,97,144,27.0
190,24,52,143,402.0
190,59,58,142,240.0
190,45,88,142,336.0
190,26,37,131,404.0
190,88,90,151,32.0
190,3,32,120,17277.0
190,68,57,137,707.0
190,27,55,137,172.0
190,57,108,147,11.0
190,27,64,133,20716.0
190,45,50,142,1192.0
190,4,30,130,491.0
190,23,19,122,4768.0
190,69,107,147,160.0
190,55,90,147,8.0
190,41,59,139,400.0
190,6,29,131,15.0
190,38,50,143,32.0
190,115,111,161,28.0
190,25,68,133,1216.0
190,70,57,137,226.0
190,40,30,131,1964.0
190,33,33,132,10.0
190,16,40,122,9531.0
190,4,26,122,362.0
190,38,64,143,48.0
190,73,111,162,18.0
190,65,74,143,3536.0
190,4,40,119,28593.0
190,86,116,159,1.0
190,19,6,122,385.0
190,73,111,152,36.0
190,32,32,124,368.0
190,52,76,146,276.0
190,23,6,121,1540.0
190,62,82,144,30.0
190,69,117,148,108.0
190,0,10,119,6.0
190,30,55,143,66.0
190,3,24,133,2296.0
190,10,2,121,26736.0
190,32,49,124,3401.0
190,75,113,160,14.0
190,88,106,151,12.0
190,74,104,145,12.0
190,38,52,143,514.0
190,30,66,143,402.0
190,57,107,148,22.0
190,57,111,148,144.0
190,73,118,153,13.0
190,52,51,143,96.0
190,62,55,140,336.0
190,71,113,147,6.0
190,4,27,120,40985.0
190,7,47,121,37824.0
190,74,106,162,5.0
190,83,116,159,8.0
190,74,111,153,12.0
190,4,5,119,16.0
190,67,76,151,8.0
190,3,49,133,13269.0
190,85,101,157,10.0
190,3,8,120,20540.0
190,71,115,147,360.0
190,37,45,133,1344.0
190,57,73,148,773.0
190,86,94,151,48.0
190,55,96,147,248.0
190,23,11,119,64.0
190,35,74,137,2772.0
190,73,96,161,24.0
190,3,29,121,998.0
190,24,53,143,28.0
190,85,86,146,56.0
190,4,31,119,504.0
190,27,54,133,1788.0
190,111,100,161,12.0
190,1,64,126,5034.0
190,73,106,162,3.0
190,59,53,142,56.0
190,59,51,142,192.0
190,23,37,121,52.0
190,111,111,156,17.0
190,106,112,161,4.0
190,23,16,122,5888.0
190,69,105,148,17.0
190,31,84,141,18.0
190,72,83,151,6.0
190,59,86,142,16.0
190,41,68,139,237.0
190,68,82,144,6.0
190,57,54,140,602.0
190,4,68,130,32.0
190,27,45,133,2570.0
190,47,58,131,116.0
190,66,101,146,48.0
190,47,64,131,13365.0
190,49,62,140,2728.0
190,57,62,140,1553.0
190,57,74,148,26.0
190,71,98,147,4.0
190,55,92,147,4.0
190,23,29,119,744.0
190,37,68,133,319.0
190,27,38,133,19616.0
190,115,101,161,20.0
190,17,47,127,6.0
190,37,30,133,2836.0
190,73,101,148,6.0
190,23,29,130,10.0
190,51,113,151,32.0
190,55,79,145,2.0
190,0,44,122,2912.0
190,88,99,151,36.0
190,83,86,144,6.0
190,111,118,161,208.0
190,47,24,131,2296.0
190,68,77,144,16.0
190,35,62,137,2218.0
190,111,114,161,4.0
190,2,24,126,1272.0
190,38,69,143,367.0
190,41,85,143,384.0
190,64,94,151,84.0
190,62,81,144,27.0
190,23,33,119,120.0
190,4,26,130,2.0
190,38,92,143,1114.0
190,68,83,141,32.0
190,74,104,153,5.0
190,23,14,119,924.0
190,86,110,160,56.0
190,69,86,148,3.0
190,86,113,151,408.0
190,8,45,126,3914.0
190,39,42,129,264.0
190,23,27,121,40985.0
190,101,112,160,4.0
190,41,62,139,1853.0
190,12,59,126,308.0
190,54,82,147,18.0
190,41,57,139,710.0
190,64,90,151,464.0
190,3,2,120,26736.0
190,61,62,140,1713.0
190,62,115,147,424.0
190,38,72,143,16.0
190,68,55,137,36.0
190,85,75,146,264.0
190,54,111,152,316.0
190,88,101,151,75.0
190,85,95,157,10.0
190,96,111,161,36.0
190,27,84,137,90.0
190,65,72,143,90.0
190,36,64,127,4.0
190,49,69,140,1016.0
190,92,87,152,120.0
190,52,85,146,298.0
190,58,67,142,388.0
190,74,102,153,14.0
190,88,105,151,24.0
190,20,42,123,2336.0
190,4,23,121,792.0
190,47,63,131,9.0
190,20,25,123,15092.0
190,65,73,143,4332.0
190,35,92,137,1064.0
190,45,59,142,936.0
190,67,83,151,6.0
190,62,106,148,44.0
190,45,65,126,2022.0
190,45,51,142,208.0
190,57,78,148,77.0
190,38,78,143,248.0
190,42,39,129,96.0
190,66,117,146,110.0
190,87,104,156,4.0
190,23,60,130,10.0
190,54,102,145,6.0
190,57,113,147,6.0
190,55,102,147,1.0
190,75,114,160,6.0
190,74,105,162,13.0
190,62,54,140,234.0
190,23,17,119,44718.0
190,64,101,151,554.0
190,3,27,133,1950.0
190,66,86,146,8.0
190,41,52,143,8540.0
190,16,4,119,482.0
190,3,58,133,58.0
190,85,116,157,18.0
190,52,78,146,1432.0
190,116,101,157,8.0
190,74,92,145,8.0
190,4,19,119,1192.0
190,73,107,161,196.0
190,45,74,142,280.0
190,73,109,148,13.0
190,27,73,137,4386.0
190,45,86,142,352.0
190,0,64,130,1824.0
190,84,113,144,48.0
190,69,115,147,464.0
190,86,76,151,132.0
190,56,55,138,56.0
190,14,14,123,1232.0
190,57,109,148,16.0
190,45,59,126,520.0
190,45,85,142,1230.0
190,0,25,121,19021.0
190,14,39,123,4092.0
190,78,106,157,26.0
190,25,49,133,10203.0
190,23,35,130,708.0
190,62,96,148,15.0
190,41,74,143,404.0
190,23,59,130,520.0
190,27,54,137,143.0
190,27,70,133,570.0
190,47,67,131,2.0
190,42,74,138,144.0
190,57,57,140,320.0
190,54,97,147,7.0
190,38,71,143,296.0
190,69,96,147,24.0
190,65,86,151,57.0
190,64,106,151,87.0
190,68,74,137,2220.0
190,41,51,143,40.0
190,62,86,144,8.0
190,41,67,143,90.0
190,23,66,130,614.0
190,69,90,147,4.0
190,23,0,122,47240.0
190,5,4,122,1928.0
190,37,41,133,69852.0
190,44,35,128,644.0
190,68,108,144,39.0
190,35,54,137,648.0
190,64,52,143,922.0
190,23,11,122,256.0
190,74,96,156,214.0
190,38,74,139,32.0
190,111,117,161,48.0
190,74,118,156,166.0
190,37,68,135,316.0
190,86,101,151,39.0
190,64,55,139,18.0
190,20,31,123,336.0
190,93,75,144,46.0
190,37,69,135,168.0
190,0,39,119,4113.0
190,64,65,143,284.0
190,45,72,142,256.0
190,92,74,152,644.0
